url,number,name_hebrew,name_english,name_latin,image,text_hebrew,subspecies_distribution,description,habitat,feeding,breeding,movements,status,israel,stamp1,stamp2,stamp3,stamp4
bk10.html,497,,Yellow-breasted Bunting,Emberiza aureola,bk10p1.jpg,":גבתון צווארון. קטן למדי אבל חסון למראה, בעל מקור חד וזנב קצר הזכר בולט בראשו הכהה, ובגחונו הצהוב המופרד מהצוואר . בפס ערמוני, בכנפיו שני פסים לבנים. לנקבה ראש מקווקו בכבדות, חסרה את הצווארון ומפוספסת בגבה וצידי גופה . בית גידולו משתרע מפינלד בצפון דרך רוסיה לרוחבה של אסיה ועד לקמצ'טקה ומשם ליפן. בית חיותו אזורים חמים ולחים, בחורשים בעיקר של ערבי נחל וצפצפה, לצידי נהרות. בארץ עובר אורח אקראי או נדיר ביותר לרוב באזור אילת ... תימה מהו אמר לא ידע האי גברא דעוף טהור חייב לשולחי ...חולין קמא, ע""ב Subspecies and Distribution. E. a. aureola North-east Europe, east to Lake Baykal and through Yakutiay to Anadyrland, S to Mongolia. E. a. arnata S-E Siberia, from Chita region (E Transbykal) through N Manchuria and Amurland to Sakhalin and Japan, also Kamchatka. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 14-15 cm, 25 g, wingspan 22-24 cm. Rather small but robust bunting, with spiky bill and rather short tail contributing to flight silhouette suggestive of Fringilla . En all plumages, ground-color of little-streaked underparts yellowish, outer tail-feathers show white.Adult male has narrow black-brown necklace, rich brown back, white lesser and median coverts, and whitish wing-bar, front of head and throat black when breeding.Female and immature have heavily striped head, broadly streaked back, double whitish wing-bar, and streaked flanks. Call assists separation from other large Emberiza. Sexes dissimilar, some seasonal variation. Habitat. In wes Palearctic breeds in boreal zone. Favours moist or wet, often riverside or floodland sites, with willow and birch thickets or spinneys, interspersed with tall grass. Occurs in low-lying wet or dry meadows with tall herbage and scattered shrubs, riverside thickets and shrubby willows in river flood zones, fields and boggy areas with secondary scrub, open burnt forest, mountain meadows with scrub and scattered trees, birch forest edge, and sparse growth of young forest. Food and Feeding. Diet seeds and other plant material, invertebrates in breeding season. Breeding. Mid Jun to early Jul in Finland, Jun in Moscow range.Nest site, on ground, either on tussock or, where dry, in depression, nest-rim at times flush with ground, sheltered by scrub, commonly birch or willow, or in tree roots, where wet, often slightly above ground in bush or stout herb.Nest, foundation of dry grass and stalks lined with soft grass, rootlets, and sometimes hair.4-5 sub-elliptical, smooth and slightly glossy. Greyish or greenish with olive or purplish-grey under markings, sparsely to heavily marked with brown to purplish-black blotches and scrawls.Incubation, 13-14 days, by both sexes. Movements. All populations migratory. Western birds head E from breeding frounds then S, and Eastern birds S or S-W, to reach winter quarters via Mongolia, S-E Russia, and China. Status and Conservation. Not globally threatened. Probably increasing slowly in west of range. Israel. In Israel subspecies E. a. aureola accidental or extremely rare migrant, mainly in Eilat range. E. a. arnata HOME NEXT",,,,,,,,,bk10p2.jpg,a0.jpg,a0.jpg,a0.jpg
bd15.html,394,,Pied Bushchat,Saxicola caprata,bd15p1.jpg,":דוחל שחור. הזכר שחור כולו מלבד כתמים לבנים על הכנף, שיפולי הבטן והעל שת. הנקבה חומה, בטנה בהירה השת וסוככות הכנף ערמוניים. בית גידולו משתרע באזור הים הכספי, אירן ומשם למרכז אסיה. אזור חיותו, מישורים וגבעות, נמנע מהרים, חורשים וערבות. מעדיף מורדות סלעים, שדות עשב נמוך, באזורים לחים. בארץ עובר אורח אקראי נדיר ביותר בדרום הארץ",,,,,,,,,a0.jpg,a0.jpg,a0.jpg,a0.jpg
v1.html,160,,Great Bustard,Otis tarda,v1p1.jpg,":חובה גדולה. עוף יבשה מהגדולים באזורנו. הזכר גדול מהנקבה במידה רבה. זיפי השפם ארוכים ועל החזה פס חלודי. הראש והצוואר של החובה אפורים בהירים. רגליה בצבע זית חום הנוטה לאפור. גבה וכנפיה ערמוניים ומנומרים בשחור, תחתית כנפיו לבנה. נוהגת להתלהק בלהקות קטנות. בית גידולה מישורים חשופים מעצים, ערבות עשב ושדות פתוחים. בארץ מזדמנת באקראי נדירה, בחורף החובה נזכרת בתלמוד במסכת חולין ס""ב ב'",,,,,,,,,v1p2.jpg,v1p3.jpg,v1p4.jpg,v1p5.jpg
v2.html,161,,Houbara Bustard,Chlamydotis undulata,v2p1.jpg,":חוברה מדברית. C. u. macqueenii ידועים שלושה תת-מינים, תת-המין הנמצא בארץ . גדול ובהיר יותר ולאחרונה ישנה נטייה לסווגו כמין נפרד. גודלו כגודל תרנגול הודו, גבו בצבע החול מנוקד בשחור. בתקופת החיזור ניכר בצבעי שחור ולבן שעל צווארו ציצה שחורה לבנה משוכה לאחור, בחורף צווארו אפור מלפנים . וכתמים כהים בשיפוליו, המעוף מהיר אך משיכות כנפיה נראות איטיות. בית גידולו מישורים מדבריים ומדבריים למחצה. בארץ יציב ומצוי באזורים מדבריים ... 'מוזכר בתלמוד כעוף שסמני הטהרה שלו לא ברורים ... חולין ס""ב ב",,,,,,,,,v2p2.jpg,v2p3.jpg,v2p4.jpg,v2p5.jpg
v3.html,162,,Little Bustard,Tetrax tetrax,v3p1.jpg,":חובה קטנה. גודלה כגודל תרנגולת, גבה חום כצבע החול ומנומר בשחור. בתקופת החיזור ראשו וצוארו של הזכר בצבעי אפור, שחור וטבעת לבנה. בזמן עמידתה נראית חומה אבל בשעת מעופה נראית לבנה. בית גידולה שדות מישוריים המצמיחים עשב, שיחים ועצים. לעיתים אזורים מעובדים. בארץ עוברת אורח נדירה, ומבקרת חורף די נדירה ...'מוזכרת בתלמוד כעוף שטהרתו בספק ... חולין ס""ב ב",,,,,,,,,v3p2.jpg,v3p3.jpg,v3p4.jpg,v3p5.jpg
q23.html,122,,Eurasian Buzzard,Buteo buteo,q23p1.jpg,":עקב חורף. צבעו מגוון מאוד, ממופע בהיר ועד מופע כהה. זנבו מפוספס ובקצה זנבו פס כהה. קצות הכנף שחורים ובתחתית הכנף כתם בהיר. המינים נבדלים בגודלם, גווניהם וצורת הנוצות. בית גידולו מגוון אבל תמיד מלווה בעצים. בארץ עובר אורח מצוי ביותר ומבקר חורף נפוץ, משנת 1997 נצפו בארץ שני תת המינים. המקננים בארץ .B. b. vulpinus ו .B. b. buteo",,,,,,,,,q23p2.jpg,q23p3.jpg,q23p4.jpg,q23p5.jpg
q24.html,123,,Long-legged Buzzard,Buteo rufinus,q24p1.jpg,":עקב עיטי. דומה לעקב חורף, נבדל ממנו בגודלו, בשתו הבהיר יותר וחסר פסים בזנבו. vulpinus בטנו כהה וכתם לבן בתחתית כנפו, המופע החלודי דומה לזן המזרחי . לצעירים זנב מפוספס, ובמראם אינם נבדלים מצעירי עקב החורף. בית גידולו ערבות, אזורים מדבריים למחצה וסלעיים. בארץ יציב נדיר עד מצוי, חורף מצוי ועובר אורח נדיר",,,,,,,,,q24p2.jpg,q24p3.jpg,q24p4.jpg,q24p5.jpg
bd12.html,390,,Blackstart,Cercomela melanura,bd12p1.jpg,":שחור-זנב. ציפור שיר קטנה, אפורה בעלת זנב שחור המקנה לה את שמה, חלקי גופה העליונים אפורים , אברות כנפיה שחומות בהירות. גחונה אפרפר ובטנה לבנה. המקור אפור-שחור וקצר. הרגלים שחורות וארוכות וזנבה רבוע בית גידולה משתרע בדרום שולי מדבר סהרה לאורך חופי חצי האי ערב. דרך סיני,ישראל, ירדן וסוריה. מקום חיותה באזורים חמים וצחיחים, בעלי גבעות והרים מסולעים. בארץ יציבה ושכיחה למדי באזורים מדבריים ומדבריים למחצה בנגב, בערבה ומדבר יהודה",,,,,,,,,a0.jpg,a0.jpg,a0.jpg,a0.jpg
bk8.html,495,,Rustic Bunting,Emberiza rustica,bk8p1.jpg,":גבתון לבן -גרון. בינוני בגודלו, עליז, וראשו נראה רבוע. דומה לגבתון סוף. נבדל ממנו בגרונו ופס עינו הלבנים, חזהו ערמוני וגחונו לבן. הנקבה דומה לנקבת גבתון הסוף. בית גידולו משתרע בצפון אירופה ואסיה, חורף במנצ'וריה, סין ויפן. בית חיותו יערות צפוניים בשולי הטייגה ואזורים לחים , ביצתיים ומיוערים. בארץ עובר אורח אקראי באביב, בסתיו ובחורף. בסתיו באופן קבוע באילת ... תימה מהו אמר לא ידע האי גברא דעוף טהור חייב לשולחי ...חולין קמא, ע""ב Subspecies and Distribution. E. r. rustica Northern Eurasia excep Anadyrland and Kamchatka. E. r. latifascia Anadyrland and Kamchatka. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 14-15 cm, 18 g, wingspan 21-25 cm. Medium-sized, rather upstanding, perky bunting, with rather square or peaked crown. All plumages show silky-white underparts white underparts with bold pattern of spots across breast and on flanks.Male beautiful, has black head with white lines and spots, strongly rufous breast, flanks, and rump, and bright white upper wing-bar and tail-edges.Female and immature less distinctive, lacking as distinctive a head pattern but still showing wide rufous streaks on flanks and mottled warm rufous-buff rump. Sexes dissimilar, some seasonal variation in male. Habitat. Breeds in north Palearctic, in boreal zone, having expanded in modern times from more easterly regions. Favours moist and wooded lowland situations, especially growth of willow, birch, and poplar on margins of coniferous taiga forest by fens or river banks, or moist mosses.Winters in cool temperate climates, on open as well as wooded terrain. Food and Feeding. Mainly seeds, plus insects and spiders in breeding season. feeds on ground and in bushes, commonly in damp and marshy places, and much invertebrate prey associated with water. In forest, tosses leaves aside while foraging. Breeding. Mid May to 1st half of Jun in Sweden, Jun in Lapland, May-Jul in N-W Russia.Nest site, generally on ground, often near water, in tussocky grass, moss cushions, among thick roots, etc., beside bush or tree or under overhanging grass, sedge, etc., or in depression in level ground. Sometimes bbove ground in tree or on stump.Nest, foundation of grass, sedge, horsetail, moss, leaves, needles, lichen etc., lined with fine plant material,, hair, and sometimes feathers.4-5 eggs, sub-elliptical, smooth and faintly glossy. Pale blueish-green or greenish-white, densely covered with fine olive-brown or greyish spots, blotches, and scrawls, though these can be absent.Incubation 11-13 days, by both sexes. Movements. All populations migratory. western birds head east then south, and eastern birds head south or south-west, to reach winter quarters via south-east Russia and north-east China. Status and Conservation. Not globally threatened. Has expanded to west and south in 20th century. Israel. In Israel subspecies E. r. rustica accidental migrant in autumn, spring and winter. Rare but regular autumn migrant at Eilat. E. r. rustica in Israel HOME NEXT",,,,,,,,,bk8p2.jpg,a0.jpg,a0.jpg,a0.jpg
bl1.html,502,,Chaffinch,Fringilla coelebs,bl1p1.jpg,":פרוש מצוי. בינוני בגודלו ומרשים בצורתו. קודקודו, עורפו וצידי צוארו אפורים. גרונו וגחונו ערמוניים, חלקי גופו העליונים חומים אפרפרים, על השת ירקרק. בכנפיו פס וכתם לבן בולטים. שולי אברות הזנב לבנות אף הן. בתקופת האביב הצבעים בולטים במיוחד. בית גידולו משתרע על פני אירופה ומשם לקדמת אסיה ומרכזה ולצפון אפריקה. בית חיותו יערת וחורשים מחטניים, רחבי עלים ומעורבים, שדות, מטעים ופארקים. בארץ עובר אורח שכיח למדי ומבקר חורף נפוץ במיוחד במרכז וצפון הארץ Subspecies and Distribution. M. c. calandra Canary Is., North Africa and Europe, E to Caucasus area, Asia Minor (except S-E) and coastaal Levant. Coelebs group. F. c. coelebs from Scandinavia, Netherlands, and France E to C Siberia, S to Pyr'en'ees, mainland Italy, Balkan countries, Greece, European Turkey, and C 48' N in Ukraine and European Russia. F. c. solomkai Crimea, E shore of Sea of Azov, N-E shore of Black Sea E to about Sukhumi, and N slope of Caucasus. F. c. caucassica Iranian Azarbaijan, and Asia Minor. F. c. alexnvdrovi N Iran from Gilan to E Mazanderan, in winter in Middle East. F. c. transcaspia N-E Iran and Turkmenia, in winter in Middle East. F. c. syriaca Levant and Cyprus. F. c. gengleri Britain and Ireland. F. c. blearica Portugal, Spain, and Balearic Is. F. c. tyrrhenica Corsica. F. c. sarda Sardinia. Spodiogenys group. F. c. africana Morocco, Algeria, and N-W Tunisia, and N-E Libya. F. c. spodiogenys Tunisia and N-W Libya. Canariensis group. F. c. canariensis (synonym F. c. tintillon) Tenerife, Gran Canaria, and Gomera. F. c. palmae La Palma. F. c. ombriosa Hierro (Canary Is.) F. c. maderensis Madeira. F. c. moreletti Azores. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 14-15 cm, 16-24 g, wingspan 25-28 cm. Noticeably long, medium-sized, and rather elegant passerine, epitomising its family but actually sharing its general character with only two congeners.At all ages and in both sexes, plumage pattern dominated by contrasting white panels on leading wing-coverts, buff-white wing-bar on secondaries and inner primaries, and striking white outer tail-feathers which show well on perched bird and twinkle on flying one. Eurasian male shows more colors than any other west Palearctic finch, with blue-grey crown, pale red to pink face and body, and mainly black ground to white wing and tail markings.Female and guvenile much more sober, with dusky olive-brown head and upperparts and dusky white underparts showing little pattern. Wings and tail duller than male's but show similarly striking marks.Song and several calls distinctive. Sexes dissimilar, some seasonal variation. Habitat. Breeds in west Palearctic in temperate wooded areas, from Mediterranean and marginally steppe zones up to boreal, and in places to edge of tundra, usually occurs within shifting climatic boundary, beyond which Brambling replaces it to the north. Basically arboreal, and in breeding season occupies deciduous, mixed, and coniferous woods and forests, at densities varying greatly according to their species composition. Food and Feeding. Mainly seeds and other plant material, in breeding season mainly invertebrates. Seeds taken generally on ground, notably freshly-turned soil, not direct from plant, except in shrubs and trees, feeds with rapid pecking action unsuited to removing seeds from herbs or grasses, flower or seed-head simply being knocked away. Breeding. Late Apr to mid Jun in Britain, May-Jun in Sweden, Apr to mid Jul in Germany.Nest site, in fork of tree or bush, on branch or on several thin twigs.Nest, compact and neat, with firm walls and deep cup, clad with lichen and moss thus looking green or greyish. Pliable and yielding to touch, outer layer of lichen, moss, bark, and fibres bound with spider silk, then grass and stalks lined with rootlets, hair, and feathers.3-6 eggs, sub-elliptical, smooth and slightly glossy. Very variable, pale bluish-green to reddish-grey with purple-brown blotches, scrawls, and hair-streaks, concentrated at broad end.Incubation, 12-16 days, by female only. Movements Sedentary to migratory, wintering chiefly within breeding range in Europe, but frther S in Asia. In Europe, migrates S-W on fairly narrow front, with western populations progressively further east.Winter visitors greatly augment populations of W and S Europe, and regularly reach North Africa. Migrates by day in flocks, most actively in morning hours, sometimes in company with Brambling. Status and Conservation. Not globally threatened. No major changes reported. Israel. In Israel four subspecies: F. c. coelebs the more common migrant and winter visitor. F. c. caucasica a scarce winter visitor. F. c. alexandrovi individuals are scarce winter visitors in N parts.F. c. transcaspica individuals are rare winter visitors in N parts. F. c. coelebs in Israel F. c. africana F. c. maderensis F. c. transcaspia in Israel HOME NEXT",,,,,,,,,bl1p2.jpg,bl1p3.jpg,bl1p4.jpg,bl1p5.jpg
bf46.html,477,,Common Chiffchaff,Phylloscopus collybita,bf46p1.jpg,":עלווית חורף. קטנה, צבע החזה בולט, פחות אקטיבית מעלווית אפורה. חלקי גופה העליונים אפרפרים -זיתיים, גחונה צהבהב חולי, רגליה כהות. בין תת המינים יש הבדלי גוונים, בית גידולה משתרע על פני רוב אירופה. מזרח אסיה דרך המזרח התיכון לצפון אפריקה. בית חיותה שדות שיחים, חורשים, יערות ואף בגנים. בארץ עוברת אורח מצויה ביותר, מבקרת חורף שכיחה על פני כל הארץ Subspecies and Distribution. P. c. collybita S Europe N to Denmark, S Sweden, S to Pyrenees, Italy and Greece, and E to Bulgaria, Rumania, Hungary, and Poland. P. c. abietinus Norway and Sweden East to Urals, Caucasus, Transcaucasia, and N Iran. P. c. brehmii Iberia and S-W France, also N-W Africa. P. c. exsul eastern Canary Islands. P. c. canariensis western Canary Islands. P. c. tristis USSR from Pechora basinand Urals eastwards, also N-E Iran N to Kopet-Dag. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 10-11 cm, 6-8 g, wingspan 15-21 cm. Small, slight but often rather chesty warbler, less graceful and active than Willow Warbler. Plumage variable in color tones and in contrast between upper and underparts: west-central and south-western races (nominate callybita, brehmii, exsul, canariensis) brownish-olive above and dull yellowish below, and lacking contrasting features except for dark bill, pale eye-ring within dull yellow supercilium, and usually dark legs.Northern and eastern races abietinus, tristis less warm, more olive, cooler brown or even grey above, and less yellow, even strikingly white below. Habitat. Breeds in west Palearctic in upper and lower middle latitudes, in continental and oceanic boreal, temperate, and mediterranean climatic zones. Basically a bird of mature lowland woodland with not too dense canopy and fairly copious variety of medium to tallish undergrowth, but may even extend to tree line in mountain woodland or to upper zone of closed forest. Food and Feeding. Almost wholly insects. Forages mainly high in tree canopy, aslo in bushes and lower down in dense thickets. Breeding. Mid Apr to mid Jun in Western Erope. erly May in Central Europe, mid Apr to May in Spain, late Jan to Jun in Canary Is.Nest site, on or close to ground concealed in tall vegetation, low bushes, tree branches, or creepers.Nest, domed structure with side entrance, made of dry grass stems and leaves, moss, and other plant leaves, lined with finer grasses and feathers.4-7 eggs, sub-elliptical, smooth and glossy, white, sparingly spotted and speckled with dark purple, purple-brown, or black, rarely red-brown. Incubation 13-15 days, by female only. Movements. Most races migratory. Canary Islands races, sedentary.Western populations winter within and south of breeding areas, eastern populations vacate breeding areas entirely. Winters south to northern Afrotropics, Arabia, and northern India. In West Africa, winters in narrow belt south of Sahara.Nominate race, winters throughout Mediterranean east to Iraq, also in West and North Africa.Race P. c. tristis winters chiefly from Middle East to India. Status and Conservation. Not globally threatened. Common to abundant in much of range. Israel. In Israel four subspecies P. c. abietinus an abundant passage migrant and common winter visitor. P. c. collybita an uncommon migrant, apparently aslo winter visitor.P. c. fulvescens a scarce migrant and rare winterer in E and S of the country.P. c. tristis a very rare migrant and apparently winter visitor. P. c. abietinus in Israel HOME NEXT",,,,,,,,,bf46p2.jpg,bf46p3.jpg,a0.jpg,a0.jpg
bf45.html,476,,Mountain Chiffchaff,Phylloscopus sindianus lorenzii,bf45p1.jpg,":עלווית קווקזית lorenzii ו sindianus לעיתים נחשבת כתת מין של עלווית חורף, אבל תת המינים . הראו שהם מין נפרד במבנה המורפולוגי שלהם , בשוני של צליל קולם ובבית חיותם. צבעה כהה מזה של עלווית חורף וחסר את הגוון הירוק בנוצותיה. חלקי גופה העליונים. אפורים-חומים, החזה וצידי הגוף חום-ערמוני המבליט את הגחון הלבן. בית גידולה משתרע בצורה מקוטעת בדרום האזור הפלארקטי האסיאתי, בית חיותה באזורים הרריים עד לרום של 4500 מ' בחורשות של צפצפות, ערבות ואשלים. לצידי גדות נהרות ונחלים גנים פרדסים ושדות בתה. בארץ עוברת אורח אקראית נדירה ביותר, נצפתה ליד קיבוץ אילות Subspecies and Distribution. P. s. lorenzii Caucasus and eastern Turkey E to N-W Iran. P. s. sindianus Pamir-Alay mountains to N-W Himalayas. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. Sometimes is considered a subspecies of P. collybita however, sindianus with lorenzii has been shown to be a separate species based on morphological and to some extent vocal differences, as well as different habitat.10-11 cm, 6-7 g, wingspan 15-21 cm. Small Phylloscopus, with structure, plumage, and behaviour most similar to Siberian P. callybita tristis. Warm brown above, with neat head pattern, dull buff-white below, no greenish in plumage.Sexes similar, no seasonal variation. Habitat. Breeds extralimitally in Asian mountainous regions at 2500-4500 m in groves of willow and poplar, tamarisks along streams, gardens, orchards, and scrub. Winters in tamarisks and open scrub. In USSR, occupies upper part of forest belt and subalpine and alpine meadows. Food and Feeding. Little information and none at all on details of diet, apparently to take small insects and invertebrates. Feeds by actively moving about in vegetation, sometimes catching insects in flight at tips of twigs. Breeding. Jun in N-W Caucasus, end May-Jun C Caucasus. Nest site, on ground in dense herbage or close to it in shrub.Nest, domed structure with side entrance, of coarse and finer grass and other plant stems and leaves, lined with feathers, horse hair, and plant down.2-5 eggs, long oval, smooth, not glossy, white, with rich deep red or reddish-brown spots, speckles, and a few squiggles, concentrated at broad end.Incubation by female only, period not recorded. Movements. Partial short-distance migrant. Movements and winter range poorly known, in part due to identification problems.Caucasian race P. s. lorenzii some birds make altitudinal movements north of Caucasus, others move further afield.Himalayan race, nominate, migratory, moving through Kashmir, northern Pakistan, and probably eastern Afghanistan to winter apparently chiefly in Sind, perhaps also further north. Status and Conservation. Not globally threatened. Israel. In Israel subspecies P. s. lorenzii straggler, recorded in Eilot fields. in Israel HOME NEXT",,,,,,,,,a0.jpg,a0.jpg,a0.jpg,a0.jpg
bq3.html,537,,Red-billed Chough,Pyrrhocorax pyrrhocorax,bq3p1.jpg,":זג אדום-מקור. דומה לזג צהוב-מקור, קטן ממנו במקצת, מקורו אדום, ארוך וכפוף. נוצותיו השחורות מבריקות בברק כחול, רגליו אדומות וזנבו ארוך, בית גידולו משתרע בצורה מקוטעת בהרי האטלס, הפירנאים, האפנינים. הבלקן, הרי מול הלבנון ועד הרי ההימליה. בית חיותו הרים גבוהים ומסולעים, נמוך במקצת מזה של צהוב-מקור. בארץ עובר אורח אקראי נדיר ביותר ... וישלח את העורב ... בראשית ח' 7 Subspecies and Distribution. P. p. pyrrhocorax Britain and Irland. P. p. erythrorhamphus Iberia and S France through Alps to Austria and Yugoslavia, S to Italy to Sicily and Sardinia.P. p. docilis S Yugoslavia and Greece to Crete, E through Turkey, Levant, Caucasus, Transcaucasia, and Iran to S Turkmenia and Afghanistan.P. p. centralis mountains of Soviet C Asia E through Altai to Mongolia and Transbaykalia, S to Kashmir and Ladakh.P. p. himalayanus Hmalayas from Nepal E To N Yunnan, N through Szechwan to C Kansu.P. p. brachypus Ningsia and Shensi to Hopeh (N China).P. p. baileyi Simien and Bale mountains of Ethiopia. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 39-40 cm, 250-280 g, wingspan 73-90 cm. Medium-sized, dashing, and graceful crow, with long, thin, decurved red bill. Plumage brilliantly glossy black. Flight most aerobatic of Corvidae.Sexes similar, no seasonal variation. Habitat. In west Palearctic, breeds in temperate middle latitudes, either on coastal cliffs or inland crags, and locally on buildings or ruins, especially of stone. Elsewhere in continental mid-latitudes mainly in mountains regions. In Morocco Atlas mainly 2000-2500 m. Nesting in crevices and caves usually near water. Food and Feeding. Soil-living insects and other invertebrates, with grain and berries taken especially in winter or by upland populations.Forages generally in pairs or flocks on open ground with short vegetation or on bare, burnt, rocky, or disturbed ground, often frequenting certain favoured areas. Breeding. Early Apr to mid May in Britain and Ireland, Apr-May in France.Nest site, crevice in cliff or ledge in cave, shaft, or overhang, sometimes in or on building. Dark but open space, not usually closed hole.Nest, bulky, untidy structure of dry twigs, roots, moss, and plant stems. Base often solely heather stems, occasionally bound with mud, lined thickly with wool and occasionally other animal hair, man-made material, and thistle down.3-5 eggs, sub-elliptical, smooth and glossy. Very pale, tinged greenish, creamy, or faint buff, marked overall with small blotches, spots, and streaks of olive-brown and grey. Incubation, 17-18 days, by female only. Movements Mainly sedentary. Recorded far from breeding areas only exceptionally. Status and Conservation. Not globally threatened. Long-term decrease in many parts of range, perhaps now halted in some N-W coastal areas. Israel. In Israel subspecies P, p. docilis accidental on the Hermon area. P. p. docilis in Israel P. p. pyrrhocorax P. p. himalayanus P. p. himalayanus HOME NEXT",,,,,,,,,bq3p2.jpg,bq3p3.jpg,bq3p4.jpg,bq3p5.jpg
bq2.html,536,,Yellow-billed Chough,Pyrrhocorax garulus,bq2p1.jpg,":זג צהוב-מקור. ציפור שחורה כליל, מקורה צהוב, כפוף וקטן יחסית. רגליו אדומות. דומה לזג אדום מקור שזנבו ארוך יותר וחסר את הברק הכחול בנוצותיו, בית גידולו משתרע בצורה מקוטעת בהרי האטלס, הפירנאים, האפנינים. הבלקן, הרי מול הלבנון ועד הרי ההימליה. בית חיותו הרים גבוהים ומסולעים עד קו השלג. בארץ מבקר חורף נדיר ולעיתים במשך השנה בכתף החרמון ... וישלח את העורב ... בראשית ח' 7 Subspecies and Distribution. P. g. graculus S Europe from C Spain, Pyrenees, Alps, Corsica, and Yugoslavia to Greece.P. g. digitatus S Turkey and Levant to Zagros mountains in S-W Iran.P. g. forsythi C Asia from Afghanistan through Himalayas and Tien Shan to Sayan mountains and C China. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 38-40 cm, 260-300 g, wingspan 75-80 cm. Medium-sized, rather small-headed, graceful crow. Black, with relatively small, short, decurved yellow bill and red legs.Sexes similar, no seasonal variation. Habitat. Strictly mountains, breeding in middle latitudes of west Palearctic in generally colder climates and at greater altitudes than any other bird species, in Switzerland up to 3000 m and in Morocco up to 4000 m. While demanding inaccessible nest-site in enabled by mastery of air to range over wide variety of foraging habitats, from snowline to treeline or lower, tending however, to avoid snow cover and to favour alpine meadows, newly mown grasslands, and boulder slopes. Food and Feeding. From spring to autumn favours insects, particularly grasshoppers, Tipulidae larvae and beetles. In autumn and winter, berries. Diet often includes refuse or scraps, particularly in winter.Feeds in pairs or flocks on open ground, often frequenting favoured sites. In summer, usually above treeline on short grass, rocks, scree, and cliffs. Breeding. Early May to mid Jun in Alps, mid May to Jul in Morocco, Jun-Jul in Lebanon.Nest site, ledge or crevice in cave, cliff, tunnel, shaft, or building.Access sometimes through small entrance hole, site sometimes more than 10 m from entrance and often in darkness.Nest, bulky mass of sticks, roots, twigs, moss, and plant stems. Lined with neat, compact cup of grass, fine twigs, rootlets, hair, and some feathers.3-5 eggs, sub-elliptical, smooth and gloosy. Whitish, tinged creamy or faintly buff, rarely greenish, profusely marked overall with small blotches, spots, and specks of dark brown, reddish-brown or olive-brown, with grey or lilac underlying markings. Incubation, 18-21 days, by female only. Movements Mainly sedentary, except for altitudinal movements. Status and Conservation. Not globally threatened. No changes recorded. Israel. In Israel subspecies P. g. digitatus scarce but regular local winter visitor, on Ketef Hermon. P. g. digitatus in Israel HOME NEXT",,,,,,,,,bq2p2.jpg,a0.jpg,a0.jpg,a0.jpg
s1.html,146,,Chukar,Alectoris chukar,s1p1.jpg,":חוגלת הסלעים. Alectoris gracca דומה מאוד לחוגלה היוונית, נבדלת ממנה בכתם השחור שבין למקור והעין, הקטן יותר. גרונה מוכתם באפור והפסים לצידי הגוף מעטים וגדולים יותר, בית גידולה מדרונות סלעיים מכוסים עשב נמוך. באזורים יבשים או יבשים למחצה. בארץ יציבה ברוב חלקי הארץ. העוף אינו נזכר במקרא אך אנשים או מקומות הנושאים את שמה נזכרים .... ועלה הגבול בית חגלה... יהושע ט""ו 6.",,,,,,,,,s1p2.jpg,s1p3.jpg,s1p4.jpg,s1p5.jpg
